text,sentiment
shavkat mirziyoyev baa energetika va infratuzilma vaziri suxayl al mazruiyni qabul qildi,positive
aqshda ertayu kech ishlaydigan robot taksi ishga tushirildi,positive
toshkent viloyatida fuqarodan olingan qarz uchun foiz ustama talab qilgan jinoiy guruh ushlandi,positive
toshkentda gul va daraxtlar ko‘rgazmasi ochildi,positive
prezident shavkat mirziyoyev qirg‘iz respublikasi vazirlar mahkamasi raisi prezident administratsiyasi rahbari aqilbek japarovni qabul qildi,positive
o‘zbekiston va islom taraqqiyot banki million dollarlik bitimlar imzoladi,positive
shavkat mirziyoyev investorlarga ta yo‘nalishda hamkorlikni taklif qildi,positive
o‘zbekistonda ilk bor xalqaro tijorat sudi faoliyati yo‘lga qo‘yiladi prezidenti shavkat mirziyoyev ikkinchi toshkent xalqaro investitsiya forumining yalpi majlisida ishtirok etdi,positive
nato bosh kotibining aytishicha ukraina g‘arb va‘da qilgan harbiy yordamning foizini allaqachon olgan bu ta zirhli texnika ta tank va ko‘plab o‘q dorilar yens stoltenberg shuningdek nato davlatlari ukraina qurolli kuchlarining ta brigadasini tayyorlab qurollantirganini qo‘shimcha qildi,positive
yo‘l talashib janjallashish qanchalik to‘g‘ri seshanba soat da uzreport tvda fikrlashamiz ko‘rsatuvini tomosha qiling,positive
braziliya oliy sudi telegram‘ni bloklashga qaror qildi sud qarori telegram politsiyaga arakruz maktabidagi hujumga aloqador bo‘lishi mumkin bo‘lgan neonatsist guruhlar ma’murlari haqidagi ma’lumotlarni topshirishdan bosh tortganidan so‘ng qabul qilindi,positive
yangi o‘zbekiston investitsiyalar uchun yanada qulay mamlakatga aylanadi shavkat mirziyoyev,positive
prezident shavkat mirziyoyev yalpi majlisdagi nutqini yakunlar ekan o‘zbekiston bugungi forum barcha uchun yangi yangi imkoniyatlarni ochib berishiga ishtirokchilar bo‘lib o‘tadigan muloqotlar orqali yangi o‘zbekistondagi biznes uchun beqiyos imkoniyatlarni kashf qilishiga ishonch bildirdi sizlar o‘zingiz istagan tinchlik va barqarorlik qulay investisiya muhiti hamda zarur kafolatlarni aynan bizning yurtimizda topasiz bunga men prezident s,positive
prezident markaziy osiyoda yaxshi qo‘shnichilik siyosatini davom ettirib iqtisodiy hamkorlikni yanada rivojlantirish bo‘yicha qo‘shni davlatlar bilan faol ishlanayotganini ta’kidladi ushbu maqsadlarda qo‘shma investisiya fondlari tashkil qilinib sanoat energetika transport va suv xo‘jaligi sohalarida yirik mintaqaviy loyihalar amalga oshirilmoqda iqtisodiyotlarimizning bir birini to‘ldirishi tamoyili asosida sanoat va agro kooperasiyala,positive
bu yil o‘zbekistonda davlat mulkini xususiylashtirish bo‘yicha ming ming dasturi qabul qilindi bu mingta korxonadagi davlat ulushlari hamda yana mingta davlatga tegishli ko‘chmas mulk ob’yektlari ochiq auksion savdolariga chiqariladi iqtisodiyotimiz uchun strategik ahamiyatga ega ta korxona ipo ga olib chiqiladi degani jumladan oltin mis ishlab chiqaruvchi yirik korxonalar telekommunikasiya va sug‘urta kompaniyalari ha,positive
yaqin yaqingacha iqtisodiyotning muhim tarmoqlari faqat davlat korxonalaridan iborat edi islohotlar natijasida oldinlari yopiq bo‘lgan tarmoqlarga xususiy investisiyalar faol kirib kelmoqda misol uchun avval foiz davlat tarmog‘i hisoblangan aviasiya sohasida xususiy sektorga keng yo‘l ochildi biz transport sohasida raqobat muhitini yaratishga qaratilgan islohotlarni davom ettiramiz bu yil andijon namangan buxoro va urganch aerop,positive
toshkentda lacetti haydovchisi yoshli maktab o‘quvchisini urib yubordi,negative
shavkat mirziyoyev xorijiy investorlar bilan hamkorlikni kengaytirish borasidagi yangi imkoniyatlarni sanab o‘tdi o‘zbekiston yashil iqtisodiyotga o‘tish yo‘lini qat’iy davom ettiradi ayniqsa acwa power masdar total eren kabi jahonning eng nufuzli kompaniyalari mamlakatda yirik quyosh va shamol elektr stansiyalari loyihalarini amalga oshirmoqda shu yilning o‘zida ming megavattdan ziyod keyingi yilda esa ming megavattli quvvat,positive
prezident islohotlar jadal davom etishi o‘zbekistonda biznes emin erkin rivojlanishi uchun yanada mustahkam huquqiy poydevor kerakligini ko‘rsatib o‘tdi yaqin kunlarda yangi o‘zbekistonning yangilanayotgan konstitusiyasi bo‘yicha umumxalq referendumi o‘tkaziladi eng avvalo yangi konstitutsiyada o‘zbekiston suveren demokratik huquqiy ijtimoiy va dunyoviy davlat ekani alohida belgilanmoqda barcha o‘zgartirishlarning tub negiziga inson,positive
islohotlar natijasida o‘zbekistonning mintaqadagi iqtisodiyoti eng yuqori diversifikatsiya qilingan mamlakat sifatidagi maqomi yanada mustahkamlangani qayd etildi bir yilning o‘zida mingga yaqin yangi korxonalar tashkil qilindi kiritilgan xorijiy sarmoyalarning yillik hajmi milliard dollarga yetdi yoki islohotlar boshlangan yilga nisbatan barobar oshdi millionga yaqin aholi kambag‘allikdan chiqarilib kambag‘allik darajasi,negative
men xorijiy kompaniyalar va tadbirkorlar bilan ko‘proq muloqot qilishga intilaman sizlarning g‘oya taklif va tashabbuslaringiz menga kuch g‘ayrat beradi yangi islohotlarga undaydi shu bois yangi yangi investorlar bilan tez tez uchrashuvlar o‘tkazishga sizlarning yurtimizdagi yutuqlaringizni shaxsan kafolatlashga tayyorman dedi prezident investorlar huquqlarini sud orqali kafolatli himoya qilish borasida katta qadamlar qo‘yilmoqda b,positive
shavkat mirziyoyev so‘zini davomi ettirar ekan ijro hokimiyati tizimida byurokratiyani kamaytirish korrupsiyani yo‘q qilish ixcham samarali boshqaruvni joriy qilish maqsadida dadil ma’muriy islohot boshlanganini qayd etdi bu borada barcha vazirliklar isloh qilinib ularning soni tadan taga keltirildi vazifa va vakolatlari aniq belgilandi shuningdek davlatning biznesni tartibga solishga qaratilgan ta funksiyasi bekor qilindi y,positive
tashqi savdoni erkinlashtirish bo‘yicha navbatdagi muhim qadamlar qo‘yildi jumladan investorlar uchun zarur bo‘lgan mingdan ziyod xomashyo va tovarlarga bojxona bojlari bekor qilindi bojxona hududida qayta ishlashning soddalashgan tartibi joriy etildi tashqi savdo va raqobat muhitini yangi bosqichga olib chiqish yangi yangi bozorlarga kirish maqsadida o‘zbekiston jahon savdo tashkilotiga qo‘shilish borasidagi ishlarni jadallashtirdi,positive
prezident qayd etganidek bir yil ichida mamlakat iqtisodiyotini yanada erkinlashtirish biznesga keng yo‘l ochish bu borada qonun ustuvorligi va huquqiy kafolatlarni mustahkamlash bo‘yicha tizimli islohotlar jadal davom ettirildi mintaqadagi eng qulay fiskal tizimini yaratish bo‘yicha katta o‘zgarishlarga erishildi xususan qo‘shilgan qiymat solig‘i stavkasi foizga tushirildi ilgari ushbu soliq stavkasi foiz edi shuningdekqqsni eks,positive
xalqaro kongress markazida ikkinchi toshkent xalqaro investisiya forumi boshlandi uning yalpi majlisida prezident shavkat mirziyoyev nutq so‘zlamoqda davlat rahbari o‘zbekistonning yaqin do‘stlari va ishonchli hamkorlari bo‘lgan xorijiy hukumatlar va xalqaro moliya institutlari vakillari hamda nufuzli kompaniyalar rahbarlari bilan ushbu forum doirasidagi uchrashuvlar yaxshi an’anaga aylanib borayotganini mamnuniyat bilan qayd etdi sizlarni,positive
aqsh kongressining vakillar palatasi davlat qarzi chegarasini trillion dollarga oshirish to‘g‘risidagi qonun loyihasini qabul qildi,positive
samarqand toshkent samarqand yo‘nalishida qo‘shimcha yo‘lovchi poyezdlar harakati yo‘lga qo‘yildi,positive
polshada interpolning qizil xabarnomasiga aloqador shaxs sifatida hibsga olingan fuqaro o‘zbekistonga ekstraditsiya qilindi,positive
o‘zbekistonda endi nodavlat taʼlim tashkilotlari ham baholash reytingida ishtirok etishlari mumkin bo‘ladi,positive
turkiya hukumati erdo‘g‘anni yurak xurujiga uchragani haqidagi xabarlarni rad etadi ularning taʼkidlashicha turkiya prezidenti aprel kuni akkuyu atom elektr stansiyasida birinchi yoqilgʻini yuklash marosimida ishtirok etadi,positive
qirol charlz va qirolicha kamilla liverpulda yevrovideniye sahnasini rasman ochib berdi,positive
koreya kompaniyasi farg‘onada elektromobillarni quvvatlash jihozlari ishlab chiqarishni rejalashtirmoqda,positive
andijonda shifokor nafar erkak tomonidan og‘ir darajada kaltaklandi,negative
o‘zbekistonda mingta oilaviy korxonalar faoliyat yuritmoqda,positive
toshkentdan istanbulga uchgan uzbekistan airways bortida chaqaloq dunyoga keldi,positive
aprel kuni o‘zbekiston bo‘ylab qanday ob havo kuzatilishi ma‘lum bo‘ldi,positive
rusal kompaniyasi o‘zbekistonda avtodisklar ishlab chiqaruvchi zavod qurishi mumkin,positive
qashqadaryodagi ta stansiyada mlrd so‘mlik gaz talon taroj qilingani aniqlandi,negative
prezident shavkat mirziyoyev osiyo futbol konfederatsiyasi rahbari shayx salmon bin ibrohim al xalifa bilan uchrashdi,positive
yoshgacha xodimlar uchun to‘langan ijtimoiy soliq ish beruvchilarga to‘liq qoplab beriladi,positive
eron sudi aqshni yilgi terakt uchun million dollar to‘lashga majbur qildi,positive
vladimir zelenskiy urush boshlanganidan beri birinchi marta si szinpin bilan gaplashdi,negative
surxondaryoda ayolini tesha bilan urib bo‘g‘ib o‘ldirgan erkak yilga qamaldi,negative
namanganda talaba qizni ta’qib qilgan bezori jarimaga tortildi,positive
wsj aqsh va janubiy koreya yadro quroli sohasida hamkorlik qiladi,negative
endi chernogoriyaga borishda o‘zbekiston fuqarolaridan viza talab etilmaydi shuningdek yilning iyunidan boshlab toshkentdan chernogoriyaning tivat shahriga to‘g‘ridan to‘g‘ri reyslar amalga oshirila boshlanadi,positive
andijonda o‘qituvchining dars soatlarini o‘z tanishlariga o‘tkazib bergan direktor o‘rinbosari lavozimidan ozod etildi,positive
rossiya bilan mojarodan faqat ukraina shartlari ostida chiqish mumkin italiya bosh vaziri djorja meloni ukraina xalqi biz uchun kurashmoqda ukraina xalqi o‘z kurashi bilan mojaroni yaqinlashtirmayapdi balki uni yo’q qilmoqda biz hozir ko‘rsatayotgan yordam aslida ko‘rsatishimiz shart bo‘lgan yordamdir dedi bosh vazir,negative
uzbekistan airways payshanba kunlari tasodifiy yo‘nalishlarga chegirmalar e‘lon qiladi aprel uchun ta yo‘nalishga chegirma taqdim etildi,positive
kamala xarris aqsh vitse prezidenti lavozimiga qayta nomzodini qo‘yish niyatida ekanligini ma‘lum qildi,positive
toshkentdan qarshiga afrosiyob elektropoyezdining qo‘shimcha ta reys harakati yo‘lga qo‘yiladi,positive
o‘zbekiston oltin qazib olish hajmini tonnagacha uran ishlab chiqarishni tonnagacha oshiradi,negative
toshkentda uch nafar yettinchi sinf qizlari sinf qizni kaltakladi holat yuzasidan shahar maktabgacha va maktab ta‘limi boshqarmasi rasmiy ma‘lumot berdi,negative
lvmh tesladan o‘tib dunyodagi to‘qqizinchi eng yirik kompaniyaga aylanishi mumkin,positive
o‘zbekiston litiy qazib olish va qayta ishlashni yo‘lga qo‘ymoqchi,positive
the new york times ukraina qachon qarshi hujumni boshlashini ma’lum qildi,positive
o‘zbekistonning mart oyidagi tashqi savdo aylanmasi mlrdni tashkil etdi,positive
toshkentning sergeli tumanida enagaga topshirilib ketilgan bola vafot etdi holat yuzasidan shahar iibb munosabat bildirdi,negative
italiya kompaniyasi o‘zbekistonda aqlli dubulg‘a ishlab chiqarishga mln yevrodan ortiq sarmoya kiritadi,positive
to‘lovlarni amalga oshirishda vositachilik haqining chegaraviy miqdori belgilandi,positive
shavkat mirziyoyev vladimir putin bilan telefon orqali muloqot qildi ikki mamlakat yetakchilari shu kunlarda o‘tayotgan innoprom markaziy osiyo xalqaro sanoat ko‘rgazmasining samarali natijalari haqida suhbatlashdi,positive
toshkentdagi qavatli binoda yong‘in yuzaga keldi holat yuzasidan fvv ma‘lumot berdi,negative
o‘zbekistonda iste‘molchilarga to‘langan keshbek trln so‘mdan oshdi,negative
o‘zbekistonda ikki hafta ichida yangi kartoshka narxi barobardan ziyodga pasaydi,positive
qoraqalpog’iston maktabgacha va maktab ta’limi vaziri va o’rinbosarlari tayinlandi,negative
shavkat mirziyoyev italiya mudofaa vaziri gvido krozettoni qabul qildi,positive
o‘zingizga huddi biz sizga ishongandek ishoning akfa university har bir talabaga individual yondashuvni taklif qiladi va har qanday vaziyatda yordamga tayyor bizning ustoz va murabbiylarimiz har doim kerakli yordamni ko‘rsatishga har qanday qiyinchiliklarni kechib o‘tishda ko‘makdosh bo‘lishga tayyor biz hujjatlarni qabul qilishni boshladik va eng katta talabga ega yo‘nalishlardagi dasturlarni taklif qiladi ular sizga kasbni tanlashingi,positive
ulashiladigan chat jildlari maxsus fon rasmlari botlar uchun koʻproq imkoniyatlar telegram navbatdagi yangilanishni taqdim etdi,positive
yaponiyada asli o‘zbekistonlik orzugul boboxo‘jayeva deputat etib saylandi,positive
bugun toshkentdagi falokatli zilzilaga yil to‘ldi,positive
ukrainalik futbolchi miuraning rekordini yangilab dunyodagi eng keksa futbolchiga aylandi,positive
o‘zbekiston roche kompaniyasidan spinal mushak artofiyasiga chalingan bemor bolalar uchun genetik preparatlarni xarid qiladi,positive
andijonda piyozning yangi navi yaratildi,positive
o‘zbekistonda oyda trln so‘mlik moliyaviy xizmatlar ko‘rsatilgan,positive
ta davlat brics blokiga a‘zo bo‘lish uchun ariza topshirdi,positive
birjada trln so‘mlik tovarlar sotildi un paxta yog‘i va polietilen narxi pasaydi,positive
andijonda nexia bilan to‘qnashgan damas piyodani bosib ketdi,negative
chegara qoʻshinlari harbiy xizmatchisining qonuniy talablarini bajarmaganlik uchun jarima belgilandi,positive
anorbank’dan maxsus taklif tadbirkorlar uchun yillik stavka dan gacha pasayish funktsiyaga ega kredit sizni ehtiyochlaringizni inobatga olgan holda bizning menejerlar aynan sizga mos keladigan kreditni tanlab beradi yilgacha boʻlgan unumli kreditni hoziroq rasmiylashtiring raqamiga tezroq qoʻngʻiroq qiling sayt,positive
shahrisabzda ypx inspektori bilan janjallashgan haydovchi qamaldi,positive
toshkentda oʼzbekiston chexiya biznes forumi boʼlib oʼtdi,positive
aprel kuni o‘zbekiston hududlari bo‘ylab havo harorati daraja bo‘ladi,positive
chatgpt sun‘iy intellekti kelajakda eng istiqbolli kasblar ro‘yxatini ma‘lum qildi,positive
prezident shavkat mirziyoyev chexiya bosh vaziri bilan industrial texnologik sheriklikni rivojlantirishning aniq loyihalarini muhokama qildi,positive
bmt bosh kotibi putinga sergey lavrov orqali maktub yubordi,positive
toshkentdagi yangi avtobus va elektrobuslar atmosferaga chiqariladigan zaharli gazlar miqdorini ming tonnaga kamaytiradi,positive
osiyo taraqqiyot banki operatsiyalari yilda milliard dollarga yetdi,positive
shavkat mirziyoyev rossiya sanoat va savdo vaziri denis manturovni qabul qildi,positive
fifa prezidenti janni infantino o’zbekistonga tashrif buyuradi,positive
avtovaz yangi avlod lada vesta avtomobilini o‘zbekistonda yig‘ishni rejalashtirmoqda,positive
toshkentda yer usti metro yo‘lining yana ta bekati foydalanishga topshirildi,positive
o‘zbekistonda taʼlimni rivojlantirish respublika ilmiy metodik markazi tashkil etildi,positive
hafta oxirigacha o‘zbekistonda havo harorati darajagacha isishi kutilmoqda,positive
netflix janubiy koreyaga milliard dollar sarmoya kiritish rejalari haqida ma‘lum qildi,negative
assalom havo majmuasidan oyga foiz ipoteka asosida xonadon sotib olishingiz mumkin assalom havo bu shunchaki turar joy emas bu zamonaviy va qulay majmua bo‘lib unda siz farovon hayot uchun zarur bo‘lgan hamma narsani avtoturargohlar sport maydonchalari bolalar maydonchalari va boshqa ko‘p narsalarni topishingiz mumkin bundan tashqari majmuaning shaharning yashil hududida joylashgani toza havo va tabiatdan bahramand bo‘lish imk,positive
osiyo taraqqiyot banki o‘zbekistonda ikkita shamol elektr stansiyasini qurish uchun mln dollar ajratadi,positive
aprel kuni o‘zbekistonda ilk bor boks bo‘yicha jahon chempionati bo‘lib o‘tadi oqshom mehmoni afsonaviy boney m guruhi dan ortiq bokschilar ga yaqin ishtirokchi davlatlar ta vazn toifasi rekord darajali mukofot jamg‘armasi aprel soat da humo arenada ochilish marosimi kostyumli yirik multimedia shousi chiptalar telegram,positive
germaniyada ishlash istagidagi o‘zbekistonliklardan turli sohalar bo‘yicha ishlarga arizalar qabul qilinmoqda,positive
bmt bosh kotibi lavrov ishtirokidagi yig‘ilishda rossiya federatsiyasini tanqid qildi,negative
o‘zbekistonda daraxtlarni asrashga qaratilgan telegram bot ishga tushirildi,positive
samarqandda nexia haydovchisi piyodalar yo‘lagidan o‘tayotgan maktab o‘quvchisini urib qochib ketdi hozirda haydovchi topilgan,negative
prezident farmoni bilan baxtiyor saidov tashqi ishlar vaziri lavozimiga tasdiqlandi,positive
buxorodagi yetti go‘zal tungi klubi atrofida yig‘ilganlar yarim kechasi shovqin qilib chiqishi aniqlandi fuqarolar bu bo‘yicha maxsus organlarga murojaat qilgan,positive
toshkentda yoshli erkak xotiniga jahl qilib ustidan spirt quyib o‘zini yoqib yubordi,negative
aprel kuni o‘zbekiston bo‘ylab qanday ob havo kuzatilishi ma‘lum bo‘ldi,positive
aprel kuni toshkentda avtomobilsiz kun tadbiri o‘tkaziladi,positive
prezident shavkat mirziyoyev tatariston raisi rustam minnixanov bilan uchrashdi uchrashuvda ustuvor investitsiya loyihalarini amalga oshirish va madaniy gumanitar almashinuvlarni yanada kengaytirish masalalari ko‘rib chiqildi,positive
oʻzbekiston importidagi top davlatlar ro‘yxatidan singapur chiqib ketdi uning o‘rniga turkmaniston qo‘shildi,positive
