text,date,sentiment,promotional
" Toshkentda enaga uyida uch yoshli bola vafot etdi. Bola podvalga tushganidan keyin ayol tez yordam xizmatiga murojaat qilmadi. 

",2023-04-26 14:21:48,negative,no
" Menejment, biznes va qurilish: yangi kompaniyalar investitsiyalarni jalb qilish uchun qanday texnologiyalardan foydalanadilar

O'zbekistonda biznes faolligi tez sur'atlar bilan o'sib bormoqda, har yili arenada mamlakat iqtisodiyotining turli sohalarida raqobat muhitini rivojlantirishga hissa qo'shadigan yirik o'yinchilar soni ortib bormoqda.

Reklama huquqlari bo'yicha

",2023-04-26 14:10:56,positive,yes
" Surxondaryo viloyatida onasi yosh qizini tayoq bilan qattiq urdi. U uzoq vaqt ko'chada yurganini yoqtirmasdi. Ushbu shafqatsiz kadrlarning videosi boshqa kuni ijtimoiy tarmoqlarda tarqaldi.

",2023-04-26 12:17:12,negative,no
" Toshkentda maktab o'quvchisini kaltaklashning yana bir holati yuz berdi. Ijtimoiy tarmoqlarda bir nechta qizlarning tanishini kaltaklagani aks etgan video tarqaldi.

",2023-04-26 12:04:43,negative,no
" O'zbekistonda aqlli dubulg'alar ishlab chiqarishni yo'lga qo'yish rejalashtirilgan. Italiya texnologiyasini o'tkazish uchun taxminan 1 million dollar sarflanadi

",2023-04-26 10:53:41,positive,no
" Surxondaryo viloyatida mast odam fuqarolik xotinini ketmon bilan qattiq urib, keyin uni bo'g'ib o'ldirgan

",2023-04-26 10:32:45,negative,no
" Bundan roppa – rosa 57 yil oldin-1966 yil 26 aprel kuni ertalab soat 5: 23 da Toshkentda halokatli zilzila yuz berib, o'sha paytda shaharda yashagan 300 mingdan ortiq odamni 1,5 million kishi uysiz qoldirgan. Ushbu buyuk davrning noyob kadrlarini tomosha qiling.

",2023-04-26 09:59:00,negative,no
" 26 APREL KUNI ERTALAB O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 Buxoroda firibgar masjidlar yonida og'ir kasal erining fotosurati bilan sadaqa yig'ayotgan edi

 Samarqandda haydovchi maktab o'quvchisini piyodalar o'tish joyida urib tushirdi va keyin hech narsa bo'lmagandek haydab ketdi. Video

 O'zbekistonda t bozorida birinchi mustaqil operator paydo bo'ladi",2023-04-26 09:14:08,positive,no
" Xorazm viloyatida yana bir dahshatli jinoyat sodir bo'ldi – otasi o'zining etti yoshli o'g'lini bo'g'ib o'ldirdi

",2023-04-26 09:05:02,negative,no
"Toshkentda bugun yomg'ir yog'maydi. Shamol 3-8 m / s. harorat 28-30°, deb xabar beradi O'zgidromet.

",2023-04-26 08:45:37,positive,no
" Andijon viloyatida baxtsiz hodisa deyarli katta fojiaga olib keldi. Damas to'qnashuvdan so'ng yo'l chetiga uchib ketdi va deyarli bir guruh piyodalarni urib tushirdi

",2023-04-26 00:59:04,negative,no
" O'zbekistonlik ishbilarmonlar o'zboshimchalik bilan ishlashlari kerak

 Yo'lda o'limga sabab bo'ladigan o'ldirilmaydigan ""damalar""

 Aviamarshrutka laqabli mahalliy arzon aviakompaniya

 Shuningdek, mashina billiard

25 aprel kuni O'zbekistondagi asosiy voqealar sharhida bu va boshqa ko'p narsalar haqida o'qing.",2023-04-25 23:38:47,positive,no
" Farg'onada yana bir jivoder paydo bo'ldi. Erkak ijtimoiy tarmoqlarda mushukni qurol bilan o'ldirgani va kiyikning tomog'ini kesgani haqidagi videoni namoyish etdi

",2023-04-25 21:59:55,negative,no
" Samarqandda haydovchi maktab o'quvchisini piyodalar o'tish joyida urib tushirdi va keyin hech narsa bo'lmagandek haydab ketdi.

",2023-04-25 21:38:44,negative,no
"Nukusda ""bizning Konstitutsiyamiz""shiori ostida navbatdagi shou-konsert dasturi bo'lib o'tdi.

Muynakning farzandi sifatida men Orol taqdiri haqida qayg'urmaydigan har bir kishini referendumda faol ishtirok etishga chaqiraman"", dedi qoraqalpog'istonlik bir qiz, Konstitutsiyani targ'ib qilish doirasida Nukusda bo'lib o'tgan shou — kontsertga tashrif buyurgan.",2023-04-25 21:10:00,positive,no
" Xalqaro futbol federatsiyasi (FIFA) prezidenti Janni Infantino 5-6 may kunlari O'zbekistonga tashrif buyuradi

",2023-04-25 20:23:34,positive,no
" Parijda Orolbo'yi hududida yashovchi ayollarning muammolari ta'kidlandi

Parijda 23 aprel kuni o'zbekistonlik vatandoshlar xalqaro forumi bo'lib o'tdi. Uzbekistan's Club ijodiy jamoasi tomonidan tashkil etilgan Generating Ideas. Forumda xalqaro muvaffaqiyatga erishgan 200 dan ortiq o'zbekistonlik vatandoshlar ishtirok etdi",2023-04-25 20:06:41,positive,no
" O'zbekistonda Telekom infratuzilmasi bozorida birinchi mustaqil operator paydo bo'ladi. Uni yaratish Rossiyaning ""servis-Telekom""kompaniyasi tomonidan amalga oshiriladi

",2023-04-25 19:35:51,positive,no
" Toshkentda ""Struitel"" (quruvchilar) va ""Qipchoq""metro stansiyalari o'rtasida avtobus yo'nalishi ishga tushirildi

",2023-04-25 19:10:58,positive,no
" Toshkent hayvonot bog'idagi Himoloy ayiqlarida – ayol shon-sharaf va erkak koli-chaqaloq tug'ildi. Kecha tekshiruv paytida yangi yashovchining jinsi aniqlandi-bu vazni allaqachon 5,7 kg bo'lgan bola.

",2023-04-25 18:51:03,positive,no
"Chegirmali ta'til: mehmonxonalarni bron qilish uchun 5% naqd pul aviasales.uz 

""Mening naqd pulim"" - bu sizning sheriklarimizdan xizmatlarni sotib olish va to'lash uchun sizga beradigan pul.

Misol uchun, agar siz mehmonxonani bron qilsangiz booking.com orqali aviasales.uz, biz sizga uning qiymatining 5 foizini qaytarib beramiz.

Keling, hisoblaylik",2023-04-25 18:00:06,positive,yes
" 25 APREL OQSHOMIDA O'ZBEKISTONNING ASOSIY YANGILIKLARI:  

 Mirziyoyev Baxtiyor Saidovni tashqi ishlar vaziri lavozimiga tasdiqladi

 Bugungi kunda ishbilarmonlarning aksariyati to'liq huquqiy o'zboshimchalik sharoitida ishlashlari kerakligini tushunishadi-Ismat Kuchiyev

 Issiqlik kuchayadi. O'zgidromet haftadagi ob-havo haqida gapirdi

 Ichida ",2023-04-25 17:59:17,positive,no
" Buxoro viloyatida bir ayol masjidlar yonida og'ir kasal erining fotosurati bilan sadaqa yig'ayotgan edi. Aslida, u internetda haqiqatan ham davolanishga muhtoj bo'lgan notanish odamning fotosuratini oldi va uni turmush o'rtog'i sifatida berdi, imonlilar unga bergan pulni cho'ntagiga solib qo'ydi.

",2023-04-25 16:50:48,negative,no
" Uzbekistan Airports boshqaruvi raisi Rano Juraeva mahalliy arzon aviakompaniyaning Silk Avia birinchi reysini ishga tushirish marosimi doirasida ushbu aviakompaniya nima uchun yaratilganligini aytib berdi. Uning so'zlariga ko'ra, bu ""masalan, Toshkentdan Urganchga uchib, Samarqandga boradigan havo marshruti"". 

",2023-04-25 16:33:24,positive,no
" O 'zbekiston Respublikasi Konstitutsiyasining yangi tahriri loyihasining 98-moddasi uchinchi qismida"" saylov huquqiga ega bo 'lgan o' zbekiston Respublikasi fuqarolari kamida yuz ming kishidan iborat bo ' lsa, Qonunchilik tashabbusi tartibida Respublika Oliy Majlisining Qonunchilik palatasiga kiritish huquqiga egadirlar ",2023-04-25 16:14:22,positive,no
" O'zbekiston haydovchilari yo'l harakati qoidalarini buzganlik uchun jarima to'lamaslik uchun har xil hiyla-nayranglarga borishadi. Shu bilan birga, fikr shunchaki buzilmaydi – negadir ularning xayoliga kelmaydi. Bunday holatlardan biri boshqa kuni huquqni muhofaza qilish organlari xodimlari tomonidan aniqlangan. Toshkent shahrida yashovchi kishi jarimalarni to'lamaslik uchun boshqa mashinaning raqamlarini o'g'irlagan. 

",2023-04-25 15:27:21,negative,no
" Amir Milushev Bolgariyada juftlik bahslarida g'olib bo'ldi

Bolgariyaning Haskovo shahrida o'smirlar o'rtasida ITF J200 toifali xalqaro turnir o'tkazildi.

Bizning yosh tennischimiz Amir Milushev italiyalik hamkori Lorenzo shabasi bilan birgalikda ushbu turnirning juftlik bahslari finaliga chiqishga muvaffaq bo'ldi, u erda ular p",2023-04-25 15:01:15,positive,yes
" Ijtimoiy tarmoqlarda O'zbekistonda g'ayrioddiy baxtsiz hodisalar aks etgan video paydo bo'ldi. Avtohalokatga uchragan ikkita mashina deyarli bir-biri bilan o'ynadi billiard. 

",2023-04-25 13:32:49,positive,no
" Yekaterinburgda Yevroosiyo yoshlar iqtisodiy forumi doirasida ""yangi siyosiy, iqtisodiy va xalqaro haqiqat sharoitida ommaviy axborot vositalari ishi""media-forumi o'tkaziladi. Tadbirda MDHning yetti mamlakatidan 43 ta ommaviy axborot vositalari vakillari, shu jumladan yangiliklar agentligi ham ishtirok etdi Podrobno.uz.

",2023-04-25 13:25:59,positive,no
" Rossiyaning yetakchi chakana sotuvchilaridan biri bo'lgan"" magnit "" 2023-yilda drogeri mcosmetic do'konlari tarmog'ini O'zbekistonda 80 ta savdo nuqtasiga yetkazishni, shuningdek, mamlakat hududlarida rivojlanishni boshlashni rejalashtirmoqda

",2023-04-25 12:56:54,positive,no
" AvtoVAZ O'zbekistonda yangi avlod Lada Vesta avtomobilini yig'ishni tashkil qilishi mumkin. Bu haqda kompaniya prezidenti Maksim Sokolov Innoprom xalqaro sanoat ko'rgazmasida jurnalistlarga ma'lum qildi. Markaziy Osiyo"".

",2023-04-25 12:36:27,positive,no
" Toshkentda bir vaqtning o'zida beshta yangi metro stansiyasi ishga tushirildi

",2023-04-25 12:08:00,positive,no
"O'zgidromet kelgusi hafta uchun ob-havo prognozini e'lon qildi. O'zbekistonliklarni quruq ob-havo kutmoqda, issiqlik asta-sekin o'sib bormoqda.

",2023-04-25 11:46:07,negative,no
" Bugungi kunda ishbilarmonlarning aksariyati to'liq huquqiy o'zboshimchalik sharoitida ishlashlari kerakligini tushunishadi, shuning uchun soyada bo'lish yaxshiroqdir. O'tgan asrning eng boy odamlaridan biri jon Rokfellerning ""pul sukunatni yaxshi ko'radi"" degan iborasi bizning davrimizda ham dolzarb bo'lib qolmoqda, deb hisoblaydi publitsist, yozuvchi va jamoatchilik",2023-04-25 11:08:53,positive,no
" Qoraqalpog'iston Respublikasining Nukus shahrida "" Konstitutsiya bizniki!»

 ""Muynakning farzandi sifatida men Orol taqdiriga befarq bo'lmaganlarni referendumda faol ishtirok etishga chaqiraman""

 ""Bolalar huquqlariga katta e'tibor qaratilmoqda""

 ""Bilan birga bo'lishni istagan yoshlar uchun kvotalar ko'paymoqda",2023-04-25 10:35:30,positive,no
" Shavkat Mirziyoyev Baxtiyor Saidovni O'zbekiston tashqi ishlar vaziri lavozimiga tasdiqlash to'g'risidagi farmonni imzoladi. U ilgari ushbu lavozimda prefiks bilan ishlagan ijrochi

",2023-04-25 10:14:46,positive,no
" Qashqadaryo viloyatida ko'p qavatli turar-joy binosida maishiy gaz portlashi yuz berdi, bir kishi jarohat oldi

",2023-04-25 09:35:13,negative,no
" Toshkent hukumati ota-onalar kunida qabristonlarga bir nechta avtobus yo'nalishlarini ishga tushiradi

",2023-04-25 09:31:57,positive,no
" Ijtimoiy tarmoqlarda bir vaqtning o'zida sevimli va o'ldirilmaydigan ""non"" – Damas avtomobiliga bag'ishlangan ikkita kulgili video paydo bo'ldi

",2023-04-25 09:15:34,positive,no
" Toshkentda yomg'irsiz. Shamol 3-8 m / s. harorat 28-30°, deb xabar beradi O'zgidromet.

",2023-04-25 08:14:25,positive,no
"O'zbekiston Liberal-demokratik partiyasi savdo-sanoat palatasi bilan hamkorlikda Buxoroda 22 aprel – ""ona yer kuni"" munosabati bilan 500 dan ortiq agrar soha vakillari ishtirokida tadbir tashkil etdi.

Tadbirda ishtirok etganlar tadbirkor uchun qulay sharoitlar va yangi normalar haqida gapirib berishdi.",2023-04-24 20:03:43,positive,no
" Bosh prokuraturada Toshkentdagi uchinchi qavat derazasidan yiqilib tushgan qiz bilan sodir bo'lgan voqea tafsilotlari e'lon qilindi

",2023-04-24 17:42:16,negative,no
" Ijtimoiy tarmoqlarda Toshkentdagi jamoat transporti haydovchilaridan 150-200 dollar talab qilinayotgani haqida mish-mishlar tarqaldi. Ushbu miqdorni to'laganlar yangi olib kelingan partiyadan yangi Xitoy avtobusini qabul qilishadi. ""Toshshahartransxizmat"" bu ma'lumotni rad etib, kompaniya puxta tanlov olib borayotganini ta'kidladi.",2023-04-24 16:24:52,positive,no
" Toshkentda 16 yoshli qiz ko'p qavatli turar-joy binosining uchinchi qavatidagi derazadan otilib chiqdi

",2023-04-24 13:28:32,negative,no
" Toshkent hukumati ota-onalar kunida qabristonlarga bir nechta avtobus yo'nalishlarini ishga tushiradi

",2023-04-24 12:56:33,positive,no
" Iqtisodiyotdagi muammolar Buyuk Britaniyani O'zbekistondagi loyihalarni moliyalashtirish hajmini kamaytirishga majbur qildi, dedi Buyuk Britaniyaning O'zbekistondagi elchisi Tim Torlot intervyusida.

",2023-04-24 12:42:44,positive,no
" 23 aprel kuni Fransiya poytaxtida o'zbekistonlik forum bo'lib o'tdi. Generating Ideas. Bu Uzbekistan's Club ijodiy guruhi tomonidan tashkil etilgan ikkinchi xalqaro tadbirdir. O'zbekistonlikning birinchi forumi 2022-yil 1-oktabrda Berlinda bo'lib o'tdi.

",2023-04-24 12:13:46,negative,no
" O'g'irlovchi Toshkent viloyatida VAZ-2101ni o'g'irlagan. U mashinani shunchalik yoqtirmaydiki, uni metallolomga topshirdi

",2023-04-24 11:49:27,positive,no
" Shaxsning huquqlari va qonuniy manfaatlarini himoya qilishning muhim konstitutsiyaviy kafolatlaridan biri bu professional huquqiy yordam olish huquqidir. Bunday yordamga ehtiyoj merosni taqsimlash, mehnat nizolari, oilaviy muammolar va boshqa bir qator holatlarda yuzaga keladi. Shu bilan birga, bir qator sabablarga ko'ra hamma ham ruxsat bera olmaydi ",2023-04-24 11:23:44,positive,no
" Mashhur rossiyalik sportchi, Tokio Olimpiadasining kumush medalchisi Anna Prakaten O'zbekiston uchun bahslashadi

",2023-04-24 10:59:43,positive,no
" Toshkentda 20 dan ortiq odamni aldagan yolg'on rieltor hibsga olingan.

",2023-04-23 14:55:05,negative,no
" 23 aprel kuni Fransiya poytaxtida O'zbekiston xalqaro forumi bo'lib o'tadi. Generating ideas. Forum doirasida Orolbo'yi ayollariga bag'ishlangan Salty Lives triptixi Art-loyihasining taqdimoti bo'lib o'tadi.

",2023-04-23 14:50:06,positive,no
" Surxondaryo viloyatida 1 million so'mlik qarzi tufayli ayolga nisbatan shafqatsiz sud jarayoni o'tkazildi. Uni yechib, kaltaklashdi, sochlarini oldirishdi va qoshlarini oldirishdi

",2023-04-23 13:14:09,negative,no
" Isroil Madrimov, bokschi:

— Har kuni o'zini engib, mehnat va qat'iyat bilan o'zini va atrofidagi dunyoni o'zgartiradiganlar haqiqiy qadr-qimmatni va katta o'zgarishlarga olib keladigan kichik o'zgarishlarni bilishadi.",2023-04-23 12:21:26,positive,no
" Toshkentda yana bir dahshatli baxtsiz hodisa yuz berdi – Lacetti haydovchisi yo'l harakati politsiyasi xodimlaridan qochishga urinib, mototsiklchini urib tushirdi

",2023-04-23 12:16:38,negative,no
" Toshkentda 128 – sonli ""Food City Market-Unkurgan""yangi avtobus yo'nalishi ishga tushirildi

",2023-04-23 11:44:01,positive,no
"""Innoprom. Markaziy Osiyo "" 24 aprelda ochiladi! 

Toshkent shahri, ""o ' zekspomarkaz"" MQQ - ertaga uchrashamiz! 

""Innoprom"" xalqaro sanoat ko'rgazmasi – O'zbekiston va Rossiya o'rtasidagi savdo-sanoat hamkorligining asosiy tadbiri – Toshkentda 24-26 aprel kunlari uchinchi marta bo'lib o'tadi. 

""O' zekspomarkaz "" dagi ko'rgazmada",2023-04-23 11:00:46,positive,yes
" Dunyoning rivojlangan davlatlari tajribasi shuni ko'rsatadiki, yoshlarning mamlakat ijtimoiy-siyosiy hayotidagi salohiyatini to'liq ro'yobga chiqarish uchun tegishli ijtimoiy-iqtisodiy sharoitlarni yaratish barcha sohalarda amalga oshirilayotgan islohotlardan kutilgan natijalarni beradi.

Konstitutsiyaning yangi tahriri loyihasining 79-moddasida",2023-04-22 20:04:18,positive,no
" Uzbekistan Airways aviakompaniyasi o'zining birinchi Airbus A330 samolyotini oldi. Yana bir shunday samolyot shu yilning may oyida Toshkentga yetib keladi

",2023-04-22 14:21:45,positive,no
" Kamchik dovonida yuk mashinasi ag'darilib ketdi, uch kishi kasalxonaga yotqizildi

",2023-04-22 13:25:28,negative,no
" Boshqa kuni ko'plab iste'molchilar katta muammoga duch kelishdi-Veolia ularni isitish va issiq suv uchun katta qarzlar bilan bog'ladi. Foydalanuvchilarning fikriga ko'ra, bu miqdor 1 million so'mgacha yetgan. Kompaniya bu shunchaki texnik xato ekanligiga ishontirdi, ammo yoqimsiz qoldiq qoldi. Axir, Veolia qachon",2023-04-22 12:32:43,negative,no
" Qo'qon shahrida Mercedes Benz avtomobili ishtirokida dahshatli baxtsiz hodisa yuz berdi. Ikki kishi halok bo'ldi

",2023-04-22 11:48:42,negative,no
" O'zbekistonning birinchi mintaqaviy aviakompaniyasi Silk Avia 25 apreldan boshlab tijorat parvozlarini boshlaydi. Bugun aviachiptalar sotuvi tashuvchining rasmiy veb-saytida ham, aeroportlarda joylashgan kassalarda ham boshlandi.

",2023-04-22 11:23:59,positive,no
" Shu kunlarda O'zbekiston Liberal-demokratik partiyasi tashabbusi bilan respublikaning barcha hududlarida ochiq osmon ostida ""O'zbekiston Respublikasi Konstitutsiyasi to'g'risida""gi Konstitutsiyaviy qonun loyihasining mazmun-mohiyatini targ'ib qilishga bag'ishlangan tadbir-tadbirlar o'tkazilmoqda. Ularda Oli Qonunchilik palatasi deputatlari ishtirok etmoqda",2023-04-22 11:06:47,positive,no
" Toshkentda ikki o'rta maktab o'quvchisi 14 yoshli qizga nisbatan o'z-o'zini sudga berdi. Ushbu fakt bo'yicha jinoiy ish qo'zg'atildi

",2023-04-22 10:53:25,negative,no
" O'zbekiston futbol assotsiatsiyasi intizom qo'mitasi ""Bunyodkor"" va ""Nasafa""o'yinlaridan keyin ommaviy janjal yuzasidan qaror chiqardi

",2023-04-21 21:17:19,positive,no
" Uyning qulab tushgan tomi Farg'onadagi ikki ishchini ezib tashladi

",2023-04-21 19:18:22,negative,no
" Rossiyaning ""g'alaba"" arzon aviakompaniyasi O'zbekistonga parvozlarni boshladi. Birinchisi Moskva va Samarqand o'rtasidagi yo'nalish edi

",2023-04-21 18:49:52,positive,no
" Namangan viloyatida "" Konstitutsiyamiz!""

 ""Xalqimizning ishonchi ancha oshdi. Ifodani tushunish so'z erkinligi yangi ma'noga ega bo'ldi. Matbuot xizmatlari tashkil etildi""

 ""Ijtimoiy, iqtisodiy va madaniy jihatdan nogironligi bo'lgan shaxslar uchun teng imkoniyatlar kafolatlangan",2023-04-21 12:57:42,positive,no
" Dollarning global G'arbning quroli sifatida ishlatilishi ko'plab mamlakatlarning rasmiylarini milliy valyutalarda savdoga pul tikish orqali iqtisodiy siyosatni faol ravishda qayta ko'rib chiqishga olib keldi. Albatta, bu ko'plab noma'lumlar bilan uzoq davom etadigan jarayon, ammo mutaxassislarning ta'kidlashicha, bugungi kunda u intiluvchan",2023-04-21 12:24:11,positive,no
" Mehmondo'stlik, rahm – shafqat va boshqalarga yordam berish-o'zbek xalqi qadim zamonlardan beri bu fazilatlar bilan mashhur. An'analarga rioya qilgan holda, ERIELL Group vakillari Ramazon hayit bayrami arafasida O'zbekiston nogironlar jamiyatining Bektemir bo'limiga tashrif buyurishdi.

",2023-04-21 11:58:54,positive,no
" Toshkentda huquqni muhofaza qilish organlari xodimlarini yengil qurol bilan o'ynashga uringan ikkita pranker qamoqqa yuborildi

",2023-04-21 11:46:49,positive,no
" Ramazon oyi har bir musulmon uchun alohida vaqt. An'anaga ko'ra, bu davrda odamlar boshqalarga nisbatan rahm-shafqat va saxiylik ko'rsatishga harakat qilishadi. Saxovat Broyler parrandachilik fabrikasi ham chetda qolmadi, asosiy bayramlardan biri arafasida xayriya iftorini tashkil etdi.

Reklama huquqlari bo'yicha

",2023-04-21 11:30:25,positive,yes
" Davlat xavfsizlik xizmati (GBS) xodimlari Qashqadaryo viloyatidagi psixiatriya shifoxonasi bosh vrachi vazifasini bajaruvchini hibsga olishdi. U pul uchun erkakka ruhiy kasal ekanligi to'g'risida guvohnoma yozdi

",2023-04-21 11:15:50,negative,no
" ""Innoprom. Markaziy Osiyo"": ko'rgazma boshlanishidan 3 kun oldin

""Innoprom"" xalqaro sanoat ko'rgazmasi – O'zbekiston va Rossiya o'rtasidagi savdo-sanoat hamkorligining asosiy tadbiri – Toshkentda 24-26 aprel kunlari uchinchi marta bo'lib o'tadi. 

""O'zekspomarkaz"" ko'rgazmasida siz sanoatning asosiy yutuqlarini ko'rasiz: sfada",2023-04-21 11:00:02,positive,yes
" Jahon banki (JB) ijroiya direktorlar kengashi ""O'zbekistonda chorvachilik sohasini rivojlantirish"" loyihasini tasdiqladi. 2-bosqich"". Uning doirasida JB texnik ko'mak, ilg'or xalqaro bilim va tajriba hamda 240 million dollar mablag ' ajratadi.

",2023-04-21 10:35:46,negative,no
" Mart oyida O'zbekistonda yangi xorijiy avtomobillar savdosi keskin oshdi. Shu bilan birga, yangi mahalliy avtomobillar savdosi pasayib ketdi, ikkilamchi bozorda sotish hajmi ham kamaymoqda

",2023-04-21 10:16:37,positive,no
" Toshkentda maktab o'quvchisiga hujum qilgan erkak hibsga olingan

 Xotinining xiyonati haqida bilib, sevgilisini shantaj qilishga qaror qilgan er

Soxta 100 minglik banknotlarni chop etgan navoiylik o'smir

 Va haqiqiy bankir

20 aprel kuni O'zbekistondagi asosiy voqealar sharhida bu va boshqa ko'p narsalar haqida o'qing.",2023-04-20 22:23:22,positive,no
" ""Xalq banki"" xodimi bexabar odamlarga kredit olib, ularni o'z xohishiga ko'ra sarflagan

",2023-04-20 21:23:36,negative,no
