date,text,sentiment,promotional
2023-04-12 19:26:30,"Qashqadaryo viloyatining ikki tumani hokimlarining yordamchilariga nisbatan jinoiy ishlar qo'zg'atildi. Ulardan biri, GBS ma'lumotlariga ko'ra, ikki korxonaning norasmiy rahbari bo'lib, qurilish materiallarini sotib olish uchun bankdan 1,7 mlrd so'mlik imtiyozli kredit oldi va bu pulni o'zlashtirdi.",positive,no
2023-04-12 18:59:04,"13 apreldan 31 maygacha sheriklar do'konlarida Samsung Smart TV-ni sotib olib, siz sovg'a sifatida (reklama huquqi bilan) 3 oydan 6 oygacha iTV-ga premium obuna olishingiz mumkin.",negative,yes
2023-04-12 18:30:01,"️ ️ Ayollar va bolalarni himoya qilish tizimini kuchaytirish to'g'risidagi qonun rasman e'lon qilindi va kuchga kirdi. Oiladagi zo'ravonlik endi ma'muriy va jinoiy javobgarlikka sabab bo'ladi, ta'qiblar huquqbuzarlikka aylandi. Bolalarning jinsiy erkinligi va daxlsizligiga qarshi jinoyatlar uchun muddatlar uzaytirildi.

Bizning batafsil sharhimiz:",positive,no
2023-04-12 18:20:55,"Shavkat Mirziyoyev togg turk elektromobilida Toshkent bo'ylab sayr qildi

Shavkat Mirziyoyevga birinchi turk elektr avtomobili Togg taqdim etildi va Turkiya rahbari Rejep Tayyip Erdo'g'on nomidan kalitlar topshirildi. O'zbekiston prezidenti elektromobilni shaxsan sinab ko'rdi va Toshkent ko'chalarida yurdi.",positive,no
2023-04-12 16:59:06,O'zbekistonda it-mutaxassislar qancha maosh oladi va bu sohaga maxsus ta'lim va tajribasiz o'tish mumkinmi — bu haqda Venkon Group HR direktori Vera Manoxina (reklama huquqi bilan) ma'lum qildi.,positive,yes
2023-04-12 16:47:33,"O'zbekiston prezidenti biznesni jalb etgan holda ijtimoiy ob'ektlarda isitish tizimlarini modernizatsiya qilish va boshqarish dasturini qabul qildi. Ushbu maqsadlar uchun 2023 yilda Farg'ona vodiysi viloyatlari uchun 500 mlrd so'm, ularning yarmi ajratilishi rejalashtirilgan.",positive,no
2023-04-12 16:07:12,O'zbekiston Markaziy banki tomonidan 13 apreldan boshlab belgilangan valyuta kurslari.,negative,no
2023-04-12 14:45:02,"O'zbekistonda yoshlar ""yaxshi"", ""o'rta"" va ""og'ir"" toifalarga bo'linadi. Davlat tomonidan qo'llab-quvvatlashga muhtoj yoshlar Vazirlar, ularning o'rinbosarlari, viloyatlar, tumanlar va shaharlar hokimlari, sektor boshliqlari va boshqa mansabdor shaxslarga nomma-nom beriladi.",positive,no
2023-04-12 13:44:16,"Prezident ma'naviyat va ma'rifat markazi faoliyatini"" tubdan "" o'zgartirishni buyurdi. Tashkilot yoshlar manfaatlarini hisobga olmagan holda turli samarasiz konferensiyalar o'tkazish bilan bandligi, shuningdek, ijtimoiy tarmoqlarda Internet-platforma yoki loyiha yo'qligi uchun tanqid qilindi.",positive,no
2023-04-12 13:15:00,"Erni His Qilish. Toshkentda tug'ilgan Anastasiya Stepanova-Marsga parvoz simulyatsiyasi va kosmik chekinish haqida 

Anastasiya Stepanova Marsga ekspeditsiyani simulyatsiya qilgan Mars 160 va oyga parvozni simulyatsiya qilish uchun Sirius-19 loyihalarida ishtirok etdi. Hozir u Kolorado Mines universitetida doktorlik dissertatsiyasini yozmoqda. Intervyuda ""Газете.uz"" u karerasi, rejalari va missiyasi haqida gapirdi.",positive,no
2023-04-12 13:01:04,"Ramazon sharafiga Kale galereyasi shou-rum bo'ylab 30% dan 60% gacha chegirmalarni e'lon qiladi.

Faqat Ramazon kunlarida barcha turk sifatli sanitariya-tesisatni chegirma bilan sotib olish imkoniyati mavjud.

Bundan tashqari, kompaniya bepul etkazib berish va o'rnatish xizmatlarini taqdim etadi va 10 yilgacha kafolat beradi.

Aksiya 22 aprelgacha amal qiladi.

Telefon: (+998) 99-860-60-60.

Telegram: t.me/kalegalleryuz
Insatgram: 

Reklama.",positive,no
2023-04-12 12:41:24,"O'zbekiston prezidenti 25 yoshgacha bo'lgan yoshlarni yollagan korxonalarga ijtimoiy soliqni qaytarish amaliyoti yana ikki yilga uzaytirilganini ma'lum qildi. U 1 iyundan boshlab ""yoshlar daftariga""kiritilgan talabalar uchun davlat tashkilotlarida pullik amaliyot tizimini joriy etishni buyurdi.",positive,no
2023-04-12 10:45:13,"Sentyabr oyida Toshkent ko'chalarida yangi transport qulashi kutilmoqda. Rasmiylar bunga tayyorgarlik ko'rmoqda va chorrahalarda ""aqlli"" svetoforlar o'rnatilgan 13 ta magistral uchastkada maxsus avtobus yo'laklarini joriy etish ustida ishlamoqda.",positive,no
2023-04-12 09:41:04,Namangan viloyatida yashovchi uch oy ichida ro'yxatdan o'tmagan Toshkent raqami bilan avtomobilga tezlikni oshirganlik uchun 150 dan ortiq jarima solingan.,positive,no
2023-04-11 21:06:10,"Qashqadaryo viloyati prokuraturasi Chiroqchi tumanida Tyanshan jigarrang ayiqining o'ldirilishi bo'yicha jinoyat ishini ochdi. Avvalroq, hayvon ROVD boshlig'ining buyrug'i bilan ""aholi xavfsizligi uchun""otib tashlanganligi haqida xabar berilgan edi.",positive,no
2023-04-11 19:15:00,"Iqtisodiyot vazirligi ikki yil davomida davlat xaridlari sohasida vijdonsiz ijrochilarni kiritish rejalashtirilgan yagona reestrni yaratishni taklif qiladi. Agar sotib olish protseduralari g'oliblari davlat buyurtmachisi bilan shartnoma tuzishdan bosh tortsa, shartnoma bajarilmasa va boshqa hollarda ular reestrga qo'shiladi.",positive,no
2023-04-11 19:10:00,"O'zbekiston energetika vazirligi ishchi guruhi ""Shimoliy Sox""yer osti gaz omborini tiklash loyihasi doirasida Qirg'izistonning Qodamjon tumaniga tashrif buyurdi.",positive,no
2023-04-11 18:59:05,"Kia va Chery avtomobillarining O'zbekistondagi rasmiy distribyutori-Roodell dilerlik tarmog'ini kengaytirish rejalari, shuningdek, bozorda (reklama huquqi asosida) qancha DC faol ishlayotgani bilan o'rtoqlashdi.",positive,yes
2023-04-11 18:30:00,Farg'ona viloyati Qo'shtepa tumanida kelinining boshini tanasidan judo qilgan erkak umumiy rejimli koloniyada 13 yil 2 oyga ozodlikdan mahrum etildi.,negative,no
2023-04-11 18:20:01,"Davlat jismoniy tarbiya va sport universitetining Farg'ona filialiga o'qishga kirishda yuqori natijalarga erishgan, ammo soxta natijalar tufayli ro'yxatdan o'tmagan 145 nafar Abituriyent imtihon natijalari qayta ko'rib chiqilgandan so'ng talaba bo'ldi.",positive,no
2023-04-11 18:10:58,"O'zbekiston prezidenti Sirdaryo viloyatida xitoylik hamkorlar bilan birgalikda avtomobil zavodi qurishni taklif qildi. ""Avtomobil zavodlari qancha ko'p bo'lsa, narx shunchalik past bo'ladi va sifat ham o'zgaradi"", — deydi Shavkat Mirziyoyev. Sirdaryoda ular biznesni yo'l qurilishiga jalb qilishni boshlaydilar.",positive,no
2023-04-11 17:56:57,Yandex Go xizmati sayohat paytida foydalanuvchilar va haydovchilarning hayoti va sog'lig'ini bepul sug'urtalashni amalga oshirdi. Mashinada sayohat paytida bo'lgan har bir kishi 102 million so'mdan kam miqdorda sug'urta qilinadi.,positive,no
2023-04-11 17:35:01,"Xorazmda bolalar uyi tarbiyalanuvchilari bilan jinsiy aloqada bo'lganlikda ayblangan ikki sobiq amaldor to'g'risidagi ish Toshkent shahar jinoyat ishlari sudiga topshirildi. Avvalroq, Oliy sud ishni qayta ko'rib chiqish uchun apellyatsiya instansiyasiga qaytargan edi.",positive,no
2023-04-11 17:26:09,"Samarqandlik tadbirkor Xurshid To'rayev Toshkent shahar markazida raqamli texnologiyalar vazirligi va ""Alokabank"" binolarini sotib olgan kompaniya bilan bog'lanishi mumkin. Bu erda savdo va ko'ngilochar majmua paydo bo'lishi mumkin.",negative,no
2023-04-11 17:18:06,"Muharrir ""Газеты.uz"" men kunni Humans superapp bilan o'tkazdim va keshbekni qanday qilib bepul aloqaga aylantirishingiz mumkinligini aniqladim, shuningdek, deyarli barcha superapp imkoniyatlarini (foydali reklama) sinab ko'rdim.",positive,yes
2023-04-11 16:10:01,O'zbekiston Markaziy banki tomonidan 12 apreldan boshlab belgilangan valyuta kurslari.,negative,no
2023-04-11 15:59:02,"Markaziy bank uch oydan so'ng aholi va biznesning inflyatsion kutishlari to'g'risidagi ma'lumotlarni nashr etishni davom ettirdi. Yanvar oyida aholining inflyatsiyaga bo'lgan umidlari 18,9% gacha, biznes 18,7% gacha ko'tarildi. Bu koronavirus pandemiyasining eng yuqori cho'qqisi bo'lgan 2020 yil iyul oyidan beri eng yuqori ko'rsatkichdir. Mart oyida umidlar keskin pasayib, 14,1−14,4% ni tashkil etdi.",negative,no
2023-04-11 15:45:00,"Sakkizinchi sinf o'quvchisi Toshkentning Mirobod tumanidagi 110-maktabda vafot etdi, o'limga o'tkir yurak yetishmovchiligi sabab bo'ldi.",negative,no
2023-04-11 15:35:00,"Yevropa investitsiya banki O'zbekistonning Samarqand, Jizzax va Surxondaryo viloyatlarida amirlik Masdar uchta fotoelektr stansiyasini qurish uchun 83,6 million dollar kredit ajratdi.",positive,no
2023-04-11 15:26:47,"Saida Mirziyoyevaning xabar berishicha, O'zbekiston prezidenti maishiy zo'ravonlikni jinoiy javobgarlikka tortadigan, ta'qib va ta'qiblar uchun javobgarlikni belgilovchi bolalar va ayollarni himoya qilishni kuchaytirish to'g'risidagi qonunni imzolagan.",positive,no
2023-04-11 14:59:06,Apple kompaniyasining O'zbekistondagi vakolatli vakili ASBC ish oqimining macOS tizimiga o'tishi biznes uchun qanday foydali bo'lishi mumkinligini aytdi (reklama huquqi asosida).,negative,yes
2023-04-11 14:48:34,"O'zbekiston transport vaziri Toshkent uchun yangi yirik avtobuslar taqdimotida o'tmishda qolgan tramvay va trolleybuslarni eslatib o'tdi, nima uchun tramvayni poytaxt markaziga tezda qaytarib bo'lmaydi, deb aytdi va ko'chalarni kengaytirishni xato deb atadi va chorrahalar qurish ham eng yaxshi echim emas.",negative,no
2023-04-11 14:05:56,"O'zbekiston ichki ishlar vazirligi bir necha bor sudlangan va Namangan shahridagi psixiatriya kasalxonasida ro'yxatga olingan zo'rlash va bezorilikda gumon qilingan odamni qidirmoqda. Erkakni hibsga olishga urinayotganda, uning qarindoshlari qarshilik ko'rsatdilar.

Huquq-tartibot idoralari xodimlari uni taniganlardan ehtiyot bo'lishlarini so'rashadi, chunki u juda tajovuzkor va 102 raqamiga murojaat qilishadi.",negative,no
2023-04-11 13:00:43,"Hamkorbank onlayn mikrokreditlarni taklif etadi

Hamkor ilovasi yordamida siz bir necha daqiqada qulay shartlarda mikrokredit berishingiz mumkin.

Mikrokredit shartlari:

– miqdori-50 mln so ' mgacha;
- muddat - 36 oygacha;
- stavka - 27,99% dan.

Hamkor ilovasi yordamida maqsadlaringizga osongina erishishingiz mumkin.

Batafsil ma'lumotni havoladan olishingiz mumkin.

Telefon: 1256.

Reklama huquqi bilan.",negative,yes
2023-04-11 11:49:38,O'zbekiston bandlik va kambag'allikni qisqartirish vazirining birinchi o'rinbosari Nozim Husanov (2022 yil oxirida Vazirlar Mahkamasi tuzilmasi o'zgargunga qadar — bandlik va mehnat munosabatlari vaziri) lavozimidan ozod etildi. Sabablari aniqlanmagan.,positive,no
2023-04-11 11:20:00,"O'zbekiston prezidenti import qilinadigan tovarlarga iste'mol kreditlari berishga ruxsat beruvchi qonunni imzoladi. Bundan oldin ular faqat mahalliy avtomobillar va maishiy texnika uchun berilgan. Jismoniy shaxslar, shuningdek, boshqa fuqarolardan ikkilamchi bozorda avtomobil sotib olish uchun kredit olishlari mumkin.",positive,no
2023-04-11 10:59:03,Idea do'konlar tarmog'i Bozor Narxida aksiyasini boshladi. 16 aprelgacha siz katta va kichik maishiy texnikani bozor narxida (reklama huquqi bilan) bo'lib-bo'lib sotib olishingiz mumkin.,positive,yes
2023-04-11 10:42:48,"Sport va dam olish kanali. Toshkentdagi baydarchilar-mashg'ulotlar va suzish joylarining etishmasligi haqida

Har kuni anxor kanali baydarka va kanoeda eshkak eshuvchilar tomonidan bir necha bor kesib o'tiladi. Boshlang'ich va professional sportchilar minor qabristoni yaqinidagi bazada mashq qilishadi. ""Газета.uz ular bilan mashg'ulotlar, eshkak eshishga bo'lgan muhabbat, Toshkentda sportning istiqbollari va suvda dam olish uchun joy yetishmasligi haqida suhbatlashdim.",positive,no
2023-04-11 09:16:15,12-14 aprel kunlari O'zbekiston bo'ylab joylarda shamol 17-22 m/s gacha ko'payishi kutilmoqda. 13-14 aprel kunlari bir qator hududlarda 25-28 m/s gacha bo'lgan shamollar bo'lishi mumkin.,positive,no
2023-04-10 21:40:01,"Bu yil 43 mamlakatda yozma rus tilini bilish savodxonligini tekshirish bo'yicha yana bir ""Total diktant"" aksiyasi bo'lib o'tdi. O'zbekiston Rossiya federatsiyasidan tashqarida ishtirokchilar soni bo'yicha yetakchilik qildi. Diktant matni birinchi marta o'zbek va qoraqalpoq tillariga tarjima qilingan. ""Газета.uz"" bu qanday bo'lganini aytib beradi.",positive,no
2023-04-10 21:21:30,"Internetda bolalar bog'chasida bolalar qichqirayotgani aks etgan video paydo bo'ldi: ""Konstitutsiya meniki, sizniki, bizniki!""O'zbekiston MDSHO o'qituvchi referendum uchun tashviqot tadbirlaridan ilhomlanganini ma'lum qildi va bolalar bog'chalari xodimlariga bunday holatlarga yo'l qo'ymaslikni tavsiya qildi.",negative,no
2023-04-10 21:01:27,"Markaziy TUR: yangi yo'nalishlarni sotishni boshlash

Central TUR sayyohlik kompaniyasi chegirmali narxlarda yoz uchun yangi yo'nalishlarni e'lon qiladi:

- Chernogoriya-12,1 mln so ' mdan;
- Mersa Matrux-9,9 mln so ' mdan;
- Xurgada 6,7 mln so ' m;
- Marmaris - 8,8 mln so ' mdan.

Shuningdek, Antaliyada aviachiptalar bilan 6,8 milliondan va Dubayda turli shaharlardan jo'nab ketish bilan 3,4 milliondan dam olish uchun byudjet narxlari mavjud.

Turoperatorning Toshkentda 10 ta filiali bor. Kompaniyalar 10 mingdan ortiq sayyohlarga ishonishadi.

Batafsil: 

Reklama.",positive,no
2023-04-10 20:05:51,"Jahon banki O'zbekiston hukumatining iltimosiga binoan ijtimoiy sohadagi davlat xarajatlari haqida umumiy ma'lumot tayyorladi. Bank uzoq muddatda shifoxona infratuzilmasini yaxshilash, ta'limni iqtisodiyot ehtiyojlari bilan muvofiqlashtirish, ijtimoiy himoya organini tashkil etish va pensiya yoshini oshirishni tavsiya qildi.",negative,no
2023-04-10 19:04:33,"Yaqinda NRG Yunusobodni sotish boshlanadi

NRG Yunusobod biznes-klassidagi LCD faqat 102 ta qulay kvartiradan iborat bo'ladi. Loyiha kontseptsiyasi estetika va funksionallikni birlashtirishdan iborat.

LCD-ning afzalliklari:

- rivojlangan infratuzilma va qulay transport almashinuvi;
- mualliflik arxitekturasi va dizayn zallari;
- yopiq va xavfsiz hovli; 
- bolalar va kattalar uchun dam olish joylari;
- elektron qulflar va Face-ID; 
- sifatli qurilish va boshqalar.

Telefon: 1060.

Reklama huquqi bilan.",negative,yes
2023-04-10 18:47:35,"O'zbekiston Prezidentining topshirig'i bilan ""tashabbus byudjeti""doirasida 1309 ta loyihani moliyalashtirish uchun qo'shimcha 1,3 trln so'm ajratiladi. Bu 2000 dan ortiq ovoz to'plagan, ammo ovoz berishda g'olib bo'lmagan loyihalar. Loyihada jami 1666 loyiha 1,57 trln so'mga g'alaba qozondi.",positive,no
2023-04-10 17:09:06,"Ucell savdosini qanday oshirish mumkin

Maqsadli SMS-xabarlar xizmati bilan siz Ucell abonentlari orasida mahsulot yoki xizmatni sotib olishga tayyor bo'lgan maqsadli auditoriyani tanlashingiz mumkin.

O'ndan ortiq maqsadli mezonlar sizning mijozingizni topishga yordam beradi.

Tafsilotlarni kompaniyaning ofislarida yoki veb-saytida topish mumkin.

E-mail: smsb2bservice

Reklama huquqi bilan.",negative,yes
2023-04-10 16:55:00,"Mart oyida O'zbekistonning xalqaro zaxiralari bir vaqtning o'zida 4,3 foizga o'sib, 35,44 milliard dollarni tashkil etdi. O'sish oltin zaxirasining qiymatini oshirish orqali sodir bo'ldi.",positive,no
2023-04-10 16:42:05,Yomg'irlar muntazam ravishda Toshkentni suv bosishiga olib keladi. Drenaj tizimini ta'mirlash 2015 yildan beri yuqori darajada muhokama qilinmoqda. Yaqinda prezident yana muammoni hal qilish dasturini ishlab chiqishni buyurdi. Hokimning yangi vazifasini bajaruvchi ham bu masala bilan bandligini bildirdi. Drenaj tizimida nima noto'g'ri va uni qanday hal qilish kerak?,negative,no
2023-04-10 16:26:32,"Toshkent shahar ichki ishlar boshqarmasi tez yordam xizmatiga murojaat qilib, onasi uchun ayol shifokor bilan brigada yuborishni talab qilgan, keyin esa chaqiruvni qabul qilgan tibbiyot xodimini haqorat qilgan va tahdid qilgan erkakka nisbatan ma'muriy protokol tuzilganligini ma'lum qildi.",positive,no
2023-04-10 16:05:00,O'zbekiston Markaziy banki tomonidan 11 apreldan boshlab belgilangan valyuta kurslari.,positive,no
2023-04-10 15:55:03,Toshkent viloyati ma'muriy markazi Nurafshon hokimi Muzaffar Saliyev egallab turgan lavozimidan ozod etildi. U tergovga jalb qilinishi mumkin.,positive,no
2023-04-10 14:59:06,"May oyidan boshlab Asialuxe Travel Chexiya Respublikasiga sayohatlarni boshlaydi, shu jumladan Frantsiya, Germaniya, Avstriya va Italiyaga (reklama huquqi bilan) tashrif buyurishingiz mumkin bo'lgan bir haftalik dastur.",positive,yes
2023-04-10 14:50:00,"Jorj Bizening ""marvarid izlovchilar"" operasi Alisher Navoiy nomidagi GABTDA ijro etiladi. Poytaxt teatri san'atkorlariga bir oqshom frantsuz dirijyori Natali Maren va opera qo'shiqchisi Blerta Jegu qo'shiladi, ular Frantsiya elchixonasining taklifiga binoan O'zbekistonga kelishadi.",positive,no
2023-04-10 14:40:00,"Kamchik dovoni bo'ylab Toshkent tomon harakatlanayotgan Lacetti avtomobili kyuvetga uchib ketdi, ikki kishi jarohat oldi.",negative,no
2023-04-10 14:29:36,"Futbolni O'zbekistonda mahalla, maktab va oliy o'quv yurtlari musobaqalari yordamida ommalashtirish rejalashtirilgan. Futbol assotsiatsiyasi qoshida futbol maktablari tashkil etiladi. Professional futbol klublariga homiylik qiladigan va sotib oladigan investorlarga davlat tomonidan qo'llab-quvvatlash va imtiyozlar beriladi.",negative,no
2023-04-10 12:59:06,"Beeline Uzbekistan O'zbekistonga cheksiz qo'ng'iroqlar, Internet gigabaytlari va bepul Beeline TV (reklama huquqi asosida) bilan to'rtta tarifni o'z ichiga olgan yangi Yana tarif liniyasini ishga tushirdi.",positive,yes
2023-04-10 12:47:00,"Andijon viloyatida huquqni muhofaza qilish organlari Izboskan tumani hokim o'rinbosarini 5,3 mln so'mlik firibgarlikda ayblab hibsga oldi.",positive,no
2023-04-10 12:23:28,"Seshanba kunidan boshlab Turkmaniston orqali O'zbekiston hududiga juda issiq va quruq havo massasi kela boshlaydi. Yog'ingarchilik to'xtaydi, ish haftasi oxiriga kelib kunlik harorat +29 ga ko'tariladi...+ 32 daraja, shimolda, janubda va cho'l zonasida - +35...",negative,no
2023-04-10 12:16:37,"O'zbekistonda milliardlab odamlarni yoki davlatlarni o'g'irlash orqali firibgarlikda ayblanib, 5-6 yilga ozodlikdan mahrum etilganlar muddatning atigi uchdan bir qismini o'tab, ozodlikka chiqib, ""yashirin pul"" ni sarflashda davom etmoqdalar, dedi senator Shuhrat Chulliev. Yangi tuzatishlarga ko'ra, ular endi ""qo'ng'iroqdan qo'ng'iroqqa o'tirishadi"", dedi u.",positive,no
2023-04-10 10:33:53,"O'zbekiston senatorlari korrupsiyaga oid jinoyatlar ro'yxatini belgilaydigan va ularni sodir etganlik uchun jazolarni kuchaytiradigan qonunni ma'qulladilar. Bundan tashqari, ularning ba'zilari shartli ravishda ozod qilish va jazoni yumshoqroq jazo bilan almashtirishni nazarda tutadigan qoidalarga bo'ysunmaydi.",positive,no
2023-04-10 09:12:02,Yaponiya O'zbekiston ko'zi ojizlar jamiyatiga o'zbek tilida kitoblar va o'quv materiallari ishlab chiqarish uchun Brayl printerlarini va Brayl shriftini tarjima qilish uchun dasturiy ta'minotni taqdim etdi.,positive,no
2023-04-09 20:23:34,"Poytaxtda sovuq va issiq suvni o'chirish bir haftaga qoldirildi

9 aprel kuni tushdan keyin ""O'zsuvta'minot"" korxonasi Toshkentning bir qator tumanlarida 10-12 aprelga rejalashtirilgan ichimlik suvi ta'minoti uzilishi 17-19 aprelga qoldirilganini ma'lum qildi. Bu shuni anglatadiki, issiq suvni o'chirish ham shu kunlarga o'tadi.",positive,no
2023-04-08 23:30:58,"Blogger Xodjiakbar Nosirov, Activist loyihasining asoschisi 15 kunga hibsga olingan. U karmin borligi sababli yogurtlarni ""Haram"" deb atagan videoni nashr etdi. Poytaxt ichki ishlar boshqarmasi blogger ma'lumotni ""shaxsiy diniy qarashlar asosida, ekspert xulosalarini olmasdan""taqdim etganini aytdi.",positive,no
