text,clean_text,sentiment
"Afg'onistonning qo'shni davlatlari-O'zbekiston, Eron, Xitoy, Pokiston, Rossiya, Tojikiston va Turkmanistonning Vazirlar yig'ilishida tomonlar ushbu davlatda infratuzilma va ijtimoiy — iqtisodiy loyihalarda ishtirok etishga tayyor ekanliklarini bildirishdi. Uchrashuvda Afg'oniston TIV rahbari ham so'zga chiqdi.",afgonistonning qoshni davlatlari ozbekiston eron xitoy pokiston rossiya tojikiston va turkmanistonning vazirlar yigilishida tomonlar ushbu davlatda infratuzilma va ijtimoiy iqtisodiy loyihalarda ishtirok etishga tayyor ekanliklarini bildirishdi uchrashuvda afgoniston tiv rahbari ham sozga chiqdi,1
Urganch va Xorazm viloyati tumanlarida erta tongda kuchli chang shamollari kuzatildi. Ba'zi hududlarda elektr uzilishlari sodir bo'ldi.,urganch va xorazm viloyati tumanlarida erta tongda kuchli chang shamollari kuzatildi bazi hududlarda elektr uzilishlari sodir boldi,0
"O 'zbekiston fermer xo' jaliklari dalalari chetidagi 60 ming gektarga yaqin foydalanilmayotgan yerlardan qishloq xo ' jaligi mahsulotlari yetishtirish, o'rdak yetishtirish va asalarichilik uchun foydalanishga qaror qilindi. Sirdaryoda mehnat migratsiyasidan qaytgan va daftarlarga kiritilgan ""ijtimoiy issiqxonalar"" quriladi.",o zbekiston fermer xo jaliklari dalalari chetidagi ming gektarga yaqin foydalanilmayotgan yerlardan qishloq xo jaligi mahsulotlari yetishtirish ordak yetishtirish va asalarichilik uchun foydalanishga qaror qilindi sirdaryoda mehnat migratsiyasidan qaytgan va daftarlarga kiritilgan ijtimoiy issiqxonalar quriladi,1
"O 'zbekiston soliq qo' mitasi kartadan kartaga o 'tkazmalarga soliq solish joriy etilganligi to' g ' risidagi xabarlarni rad etdi. Biroq, banklardan birining xodimi, Iqtisodiyot vazirligi va NK vakillari bilan uchrashuv natijalariga ko'ra,""endi soliq organlari siz haqingizda barcha ma'lumotlarni bilib oladi, saqlaydi va tahlil qiladi"".",o zbekiston soliq qo mitasi kartadan kartaga o tkazmalarga soliq solish joriy etilganligi to g risidagi xabarlarni rad etdi biroq banklardan birining xodimi iqtisodiyot vazirligi va nk vakillari bilan uchrashuv natijalariga kora endi soliq organlari siz haqingizda barcha malumotlarni bilib oladi saqlaydi va tahlil qiladi,0
"Prezident aholini ipoteka kreditlari orqali uy-joy bilan ta'minlash dasturini tasdiqladi. 1 maydan boshlab banklarga fuqarolarga rasmiy daromadsiz ipoteka berish, ipoteka kreditlari bo'yicha tabaqalashtirilgan stavkalarni belgilash, qurilayotgan uyni garov sifatida qabul qilish va boshqalarga ruxsat beriladi.",prezident aholini ipoteka kreditlari orqali uy joy bilan taminlash dasturini tasdiqladi maydan boshlab banklarga fuqarolarga rasmiy daromadsiz ipoteka berish ipoteka kreditlari boyicha tabaqalashtirilgan stavkalarni belgilash qurilayotgan uyni garov sifatida qabul qilish va boshqalarga ruxsat beriladi,1
"Erkak 2019 yil yozida 13 yoshli qizni zo'rlaganlikda gumon qilinmoqda. Keyin u bu haqda ota-onasiga aytishga jur'at etmadi, lekin keyinchalik ular xabardor bo'lgach, oila huquqni muhofaza qilish organlariga bir necha bor murojaat qildi. Jinoyat ishi faqat joriy yilning 4 aprelida qo'zg'atilgan.",erkak yil yozida yoshli qizni zorlaganlikda gumon qilinmoqda keyin u bu haqda ota onasiga aytishga jurat etmadi lekin keyinchalik ular xabardor bolgach oila huquqni muhofaza qilish organlariga bir necha bor murojaat qildi jinoyat ishi faqat joriy yilning aprelida qozgatilgan,0
"Yangiyul sport klublaridan birida bir yigit vafot etdi, o'lim sababi o'tkir yurak etishmovchiligi edi.",yangiyul sport klublaridan birida bir yigit vafot etdi olim sababi otkir yurak etishmovchiligi edi,0
"""Madaniyat va ma'rifat"" (Madaniyat va ma'rifat) telekanali negizida""karvon"" (karvon) kanalini tashkil etish to'g'risidagi hujjat loyihasi jamoatchilik tomonidan tanqid qilindi. Madaniyat va turizm vaziri Ozodbek Nazarbekov telekanal nomi va amaldagi loyihalarini saqlab qolishini ma'lum qildi.",madaniyat va marifat madaniyat va marifat telekanali negizidakarvon karvon kanalini tashkil etish togrisidagi hujjat loyihasi jamoatchilik tomonidan tanqid qilindi madaniyat va turizm vaziri ozodbek nazarbekov telekanal nomi va amaldagi loyihalarini saqlab qolishini malum qildi,0
"Chet elliklar va o'zbek biznesi bir-birining umidlarini oqlamaydi, deya xabar beradi TalentLab yollash agentligi. Chet ellik mutaxassislar vazifalarni noaniq belgilash va mahalliy kadrlarning sust intizomidan norozi. Ish beruvchilar-chet elliklarning narxlari yorlig'i va ularning ish natijalari.",chet elliklar va ozbek biznesi bir birining umidlarini oqlamaydi deya xabar beradi talentlab yollash agentligi chet ellik mutaxassislar vazifalarni noaniq belgilash va mahalliy kadrlarning sust intizomidan norozi ish beruvchilar chet elliklarning narxlari yorligi va ularning ish natijalari,1
"AQSh USM xoldingi Alisher Usmonov va unga aloqador kompaniyalarga qarshi sanktsiyalar kiritdi. Jumladan, ""Ohangarantsement"", Ucellda ulushga ega bo'lgan Digital Invest kompaniyasi va O'zbekistonda markalash tizimi operatori va boshqalar. O'zbekiston fuqarolari va mahalliy aholisi ham sanktsiyalarga duch kelishdi.",aqsh usm xoldingi alisher usmonov va unga aloqador kompaniyalarga qarshi sanktsiyalar kiritdi jumladan ohangarantsement ucellda ulushga ega bolgan digital invest kompaniyasi va ozbekistonda markalash tizimi operatori va boshqalar ozbekiston fuqarolari va mahalliy aholisi ham sanktsiyalarga duch kelishdi,1
"O'zbekiston milliy bioxilma-xillik siyosatini Kunming-Monrealning bioxilma-xillik bo'yicha global doiraviy dasturiga muvofiqlashtiradi, bunda BMTTD uni qo'llab-quvvatlaydi.",ozbekiston milliy bioxilma xillik siyosatini kunming monrealning bioxilma xillik boyicha global doiraviy dasturiga muvofiqlashtiradi bunda bmttd uni qollab quvvatlaydi,1
"Toshkentdagi tantanali tadbirda O'zbekiston prezidenti Falastin, Yaponiya, Qatar, Slovakiya va Pokistonning yangi elchilarining ishonch yorliqlarini qabul qildi.",toshkentdagi tantanali tadbirda ozbekiston prezidenti falastin yaponiya qatar slovakiya va pokistonning yangi elchilarining ishonch yorliqlarini qabul qildi,1
"16-17 aprel kunlari mamlakat shimolida O'zbekiston hududiga sovuq havo kirib kelishi natijasida tungi harorat 0 darajaga tushadi. Kun davomida butun respublika bo'ylab-yomg'ir, momaqaldiroq va do'l yog'ishi mumkin, harorat +15 darajadan oshmaydi.",aprel kunlari mamlakat shimolida ozbekiston hududiga sovuq havo kirib kelishi natijasida tungi harorat darajaga tushadi kun davomida butun respublika boylab yomgir momaqaldiroq va dol yogishi mumkin harorat darajadan oshmaydi,1
"O'zbekiston karantin va o'simliklarni himoya qilish agentligi va Tojikistonning ""chigirtkalarga qarshi ekspeditsiya"" muassasasi FAO ko'magida 70 ming gektar yerni transchegaraviy tekshiruvdan o'tkazdi.",ozbekiston karantin va osimliklarni himoya qilish agentligi va tojikistonning chigirtkalarga qarshi ekspeditsiya muassasasi fao komagida ming gektar yerni transchegaraviy tekshiruvdan otkazdi,1
O'zbekiston birinchi oltita davlat qatorida JSST tomonidan qo'llab-quvvatlanadigan yangi global platforma doirasida bolalar saratoniga qarshi dori-darmonlarni qabul qiladi. Uni ishga tushirishga tayyorgarlik forumi AQShda bo'lib o'tmoqda.,ozbekiston birinchi oltita davlat qatorida jsst tomonidan qollab quvvatlanadigan yangi global platforma doirasida bolalar saratoniga qarshi dori darmonlarni qabul qiladi uni ishga tushirishga tayyorgarlik forumi aqshda bolib otmoqda,1
"Toshkentdagi Oltintopgan ko'chasida Spark haydovchisi yo'l chetida turgan boshqa Spark bilan to'qnashuvdan so'ng boshqaruvni yo'qotib, yo'l bo'ylab ketayotgan ayolga yugurdi. Jabrlanuvchi kasalxonada vafot etdi.",toshkentdagi oltintopgan kochasida spark haydovchisi yol chetida turgan boshqa spark bilan toqnashuvdan song boshqaruvni yoqotib yol boylab ketayotgan ayolga yugurdi jabrlanuvchi kasalxonada vafot etdi,0
"Toshkent may oyigacha 1000 ta katta va ayniqsa katta sig'imli yangi avtobuslarni olishi kerak. Qisqa vaqt ichida bunday miqdordagi avtobuslar hech qachon etkazib berilmagan.

8 aprel holatiga ko'ra poytaxtga 100 ta elektr avtobus, 103 ta avtobus va 30 ta ""harmonika""yetkazib berildi.

Biz avtobus parkiga bordik va yangi transportning ichkaridan qanday ko'rinishini, eskisidan qanday farq qilishini va boshqalarni bilib oldik.",toshkent may oyigacha ta katta va ayniqsa katta sigimli yangi avtobuslarni olishi kerak qisqa vaqt ichida bunday miqdordagi avtobuslar hech qachon etkazib berilmagan aprel holatiga kora poytaxtga ta elektr avtobus ta avtobus va ta harmonikayetkazib berildi biz avtobus parkiga bordik va yangi transportning ichkaridan qanday korinishini eskisidan qanday farq qilishini va boshqalarni bilib oldik,1
"Istiqbolli loyihalar milliy agentligi taniqli qozog'istonlik tadbirkor, investor va jamoat arbobi Marg'ulan Seysembayevni Toshkentga taklif qildi. 

Yakshanba kuni raqamli iqtisodiyot va agrotexnologiyalar universitetida bo'lib o'tgan ma'ruzasida u O'zbekiston uchun qishloq xo'jaligining afzalliklari, neyron tarmoqlarni tartibga solish va to'siqlar bo'yicha mamlakatning rivojlanish darajasi haqida nima deyish mumkinligi haqida gapirdi.

Videoda nutq parchasini ko'ring.

Uchrashuv haqida ko'proq ma'lumot:",istiqbolli loyihalar milliy agentligi taniqli qozogistonlik tadbirkor investor va jamoat arbobi margulan seysembayevni toshkentga taklif qildi yakshanba kuni raqamli iqtisodiyot va agrotexnologiyalar universitetida bolib otgan maruzasida u ozbekiston uchun qishloq xojaligining afzalliklari neyron tarmoqlarni tartibga solish va tosiqlar boyicha mamlakatning rivojlanish darajasi haqida nima deyish mumkinligi haqida gapirdi videoda nutq parchasini koring uchrashuv haqida koproq malumot,1
Toshkent aeroportida ikkinchi uchish-qo'nish yo'li rekonstruksiya qilindi. Jurnalistlar Dubaydan kelgan Uzbekistan Airways aviakompaniyasining yangilangan uchish — qo'nish yo'lagiga qo'ngan birinchi samolyot-Boeing 787 Dreamliner bilan uchrashishdi.,toshkent aeroportida ikkinchi uchish qonish yoli rekonstruksiya qilindi jurnalistlar dubaydan kelgan uzbekistan airways aviakompaniyasining yangilangan uchish qonish yolagiga qongan birinchi samolyot boeing dreamliner bilan uchrashishdi,1
"Polshaga o'qishga qanday kirish mumkin. Otabek Zufarov Tarixi

2021 yilda Otabek Zufarov Polshaning eng yaxshi uchta ta'lim muassasalaridan biri bo'lgan Poznan shahridagi Adam Mitskevich universitetiga o'qishga kirdi. ""Xorijiy diplom"" loyihasi doirasida u viza olishning murakkabligi va Polsha ta'lim tizimining afzalliklari haqida gapirdi.",polshaga oqishga qanday kirish mumkin otabek zufarov tarixi yilda otabek zufarov polshaning eng yaxshi uchta talim muassasalaridan biri bolgan poznan shahridagi adam mitskevich universitetiga oqishga kirdi xorijiy diplom loyihasi doirasida u viza olishning murakkabligi va polsha talim tizimining afzalliklari haqida gapirdi,0
"Toshkentda yozga qadar rejalashtirilgan Respublika bolalar kutubxonasining ochilishi kuzga qoldirildi. Bu murakkab tiklash ishlari bilan bog'liq. Bundan tashqari, kutubxona oldida obodonlashtirish ishlari olib borilmoqda, bu ""jamoat maydonining munosib namunasi""bo'lishni va'da qilmoqda.",toshkentda yozga qadar rejalashtirilgan respublika bolalar kutubxonasining ochilishi kuzga qoldirildi bu murakkab tiklash ishlari bilan bogliq bundan tashqari kutubxona oldida obodonlashtirish ishlari olib borilmoqda bu jamoat maydonining munosib namunasibolishni vada qilmoqda,0
"️ ️ O'zbekistonning ""Ohangarantsement"" sement zavodi AQShning yangi sanksiyalari ostida qoldi. USM xolding kompaniyasi Alisher Usmonov tomonidan tashkil etilgan Akkermann Cement CA kompaniyasi ham cheklovlarga duch keldi, u 2022 yil boshida zavod aksiyalarining 98,6 foizini sotib oldi.",ozbekistonning ohangarantsement sement zavodi aqshning yangi sanksiyalari ostida qoldi usm xolding kompaniyasi alisher usmonov tomonidan tashkil etilgan akkermann cement ca kompaniyasi ham cheklovlarga duch keldi u yil boshida zavod aksiyalarining foizini sotib oldi,0
"Buyuk Britaniya sanksiyalar ro'yxatiga tadbirkor Alisher Usmonovning USM xoldingini, shuningdek, u bilan bog'liq deb taxmin qilingan ikkita kompaniyani qo'shdi. USM sanktsiyalarni adolatsiz va asossiz deb bilishini aytdi.",buyuk britaniya sanksiyalar royxatiga tadbirkor alisher usmonovning usm xoldingini shuningdek u bilan bogliq deb taxmin qilingan ikkita kompaniyani qoshdi usm sanktsiyalarni adolatsiz va asossiz deb bilishini aytdi,1
"Toshkentda yangi shahar elektr avtobuslari va avtobuslari, shu jumladan poytaxtda 20 yil bo'lmagan ""akkordeonlar"" taqdim etildi. ""Газета.uz ""men avtobuslarning xususiyatlarini,"" akkordeonlar "" qaysi yo'nalishlarga qo'yilishini va buning uchun chiziqlar va to'xtash joylarini qanday tayyorlashni bilib oldim.",toshkentda yangi shahar elektr avtobuslari va avtobuslari shu jumladan poytaxtda yil bolmagan akkordeonlar taqdim etildi uz men avtobuslarning xususiyatlarini akkordeonlar qaysi yonalishlarga qoyilishini va buning uchun chiziqlar va toxtash joylarini qanday tayyorlashni bilib oldim,1
"Voyaga etmagan qizni zo'rlashda gumon qilingan Namangan, ilgari hibsga olishga urinish paytida qochib ketgan, u yashagan ko'chadagi uyning podvalida topilgan. Unga nisbatan qamoqqa olish shaklida ehtiyot chorasi qo'llanilgan.",voyaga etmagan qizni zorlashda gumon qilingan namangan ilgari hibsga olishga urinish paytida qochib ketgan u yashagan kochadagi uyning podvalida topilgan unga nisbatan qamoqqa olish shaklida ehtiyot chorasi qollanilgan,1
"Qashqadaryo viloyatining ikki tumani hokimlarining yordamchilariga nisbatan jinoiy ishlar qo'zg'atildi. Ulardan biri, GBS ma'lumotlariga ko'ra, ikki korxonaning norasmiy rahbari bo'lib, qurilish materiallarini sotib olish uchun bankdan 1,7 mlrd so'mlik imtiyozli kredit oldi va bu pulni o'zlashtirdi.",qashqadaryo viloyatining ikki tumani hokimlarining yordamchilariga nisbatan jinoiy ishlar qozgatildi ulardan biri gbs malumotlariga kora ikki korxonaning norasmiy rahbari bolib qurilish materiallarini sotib olish uchun bankdan mlrd somlik imtiyozli kredit oldi va bu pulni ozlashtirdi,1
"️ ️ Ayollar va bolalarni himoya qilish tizimini kuchaytirish to'g'risidagi qonun rasman e'lon qilindi va kuchga kirdi. Oiladagi zo'ravonlik endi ma'muriy va jinoiy javobgarlikka sabab bo'ladi, ta'qiblar huquqbuzarlikka aylandi. Bolalarning jinsiy erkinligi va daxlsizligiga qarshi jinoyatlar uchun muddatlar uzaytirildi.

Bizning batafsil sharhimiz:",ayollar va bolalarni himoya qilish tizimini kuchaytirish togrisidagi qonun rasman elon qilindi va kuchga kirdi oiladagi zoravonlik endi mamuriy va jinoiy javobgarlikka sabab boladi taqiblar huquqbuzarlikka aylandi bolalarning jinsiy erkinligi va daxlsizligiga qarshi jinoyatlar uchun muddatlar uzaytirildi bizning batafsil sharhimiz,1
"Shavkat Mirziyoyev togg turk elektromobilida Toshkent bo'ylab sayr qildi

Shavkat Mirziyoyevga birinchi turk elektr avtomobili Togg taqdim etildi va Turkiya rahbari Rejep Tayyip Erdo'g'on nomidan kalitlar topshirildi. O'zbekiston prezidenti elektromobilni shaxsan sinab ko'rdi va Toshkent ko'chalarida yurdi.",shavkat mirziyoyev togg turk elektromobilida toshkent boylab sayr qildi shavkat mirziyoyevga birinchi turk elektr avtomobili togg taqdim etildi va turkiya rahbari rejep tayyip erdogon nomidan kalitlar topshirildi ozbekiston prezidenti elektromobilni shaxsan sinab kordi va toshkent kochalarida yurdi,1
"O'zbekiston prezidenti biznesni jalb etgan holda ijtimoiy ob'ektlarda isitish tizimlarini modernizatsiya qilish va boshqarish dasturini qabul qildi. Ushbu maqsadlar uchun 2023 yilda Farg'ona vodiysi viloyatlari uchun 500 mlrd so'm, ularning yarmi ajratilishi rejalashtirilgan.",ozbekiston prezidenti biznesni jalb etgan holda ijtimoiy obektlarda isitish tizimlarini modernizatsiya qilish va boshqarish dasturini qabul qildi ushbu maqsadlar uchun yilda fargona vodiysi viloyatlari uchun mlrd som ularning yarmi ajratilishi rejalashtirilgan,1
"O'zbekistonda yoshlar ""yaxshi"", ""o'rta"" va ""og'ir"" toifalarga bo'linadi. Davlat tomonidan qo'llab-quvvatlashga muhtoj yoshlar Vazirlar, ularning o'rinbosarlari, viloyatlar, tumanlar va shaharlar hokimlari, sektor boshliqlari va boshqa mansabdor shaxslarga nomma-nom beriladi.",ozbekistonda yoshlar yaxshi orta va ogir toifalarga bolinadi davlat tomonidan qollab quvvatlashga muhtoj yoshlar vazirlar ularning orinbosarlari viloyatlar tumanlar va shaharlar hokimlari sektor boshliqlari va boshqa mansabdor shaxslarga nomma nom beriladi,1
"Prezident ma'naviyat va ma'rifat markazi faoliyatini"" tubdan "" o'zgartirishni buyurdi. Tashkilot yoshlar manfaatlarini hisobga olmagan holda turli samarasiz konferensiyalar o'tkazish bilan bandligi, shuningdek, ijtimoiy tarmoqlarda Internet-platforma yoki loyiha yo'qligi uchun tanqid qilindi.",prezident manaviyat va marifat markazi faoliyatini tubdan ozgartirishni buyurdi tashkilot yoshlar manfaatlarini hisobga olmagan holda turli samarasiz konferensiyalar otkazish bilan bandligi shuningdek ijtimoiy tarmoqlarda internet platforma yoki loyiha yoqligi uchun tanqid qilindi,1
"Erni His Qilish. Toshkentda tug'ilgan Anastasiya Stepanova-Marsga parvoz simulyatsiyasi va kosmik chekinish haqida 

Anastasiya Stepanova Marsga ekspeditsiyani simulyatsiya qilgan Mars 160 va oyga parvozni simulyatsiya qilish uchun Sirius-19 loyihalarida ishtirok etdi. Hozir u Kolorado Mines universitetida doktorlik dissertatsiyasini yozmoqda. Intervyuda ""Газете.uz"" u karerasi, rejalari va missiyasi haqida gapirdi.",erni his qilish toshkentda tugilgan anastasiya stepanova marsga parvoz simulyatsiyasi va kosmik chekinish haqida anastasiya stepanova marsga ekspeditsiyani simulyatsiya qilgan mars va oyga parvozni simulyatsiya qilish uchun sirius loyihalarida ishtirok etdi hozir u kolorado mines universitetida doktorlik dissertatsiyasini yozmoqda intervyuda uz u karerasi rejalari va missiyasi haqida gapirdi,1
"Ramazon sharafiga Kale galereyasi shou-rum bo'ylab 30% dan 60% gacha chegirmalarni e'lon qiladi.

Faqat Ramazon kunlarida barcha turk sifatli sanitariya-tesisatni chegirma bilan sotib olish imkoniyati mavjud.

Bundan tashqari, kompaniya bepul etkazib berish va o'rnatish xizmatlarini taqdim etadi va 10 yilgacha kafolat beradi.

Aksiya 22 aprelgacha amal qiladi.

Telefon: (+998) 99-860-60-60.

Telegram: t.me/kalegalleryuz
Insatgram: 

Reklama.",ramazon sharafiga kale galereyasi shou rum boylab dan gacha chegirmalarni elon qiladi faqat ramazon kunlarida barcha turk sifatli sanitariya tesisatni chegirma bilan sotib olish imkoniyati mavjud bundan tashqari kompaniya bepul etkazib berish va ornatish xizmatlarini taqdim etadi va yilgacha kafolat beradi aksiya aprelgacha amal qiladi telefon telegram tme kalegalleryuz insatgram reklama,1
